boot_delta,null_delta
-0.005852529964358194,-0.0059911685928200845
0.004301403633809599,0.004162765005347709
-0.009594561139173337,-0.009733199767635228
-0.00880996394410104,-0.00894860257256293
-0.008374207209200313,-0.008512845837662203
-0.01360879519958719,-0.01374743382804908
0.01706575370033357,0.01692711507187168
0.017923470899394018,0.017784832270932128
-0.0035325038665092712,-0.003671142494971161
-0.002033500830587834,-0.0021721394590497236
-0.00483437598335349,-0.00497301461181538
0.003137985011638099,0.0029993463831762095
0.016373403162148404,0.016234764533686514
0.00485345119122031,0.00471481256275842
-0.008778179124046426,-0.008916817752508317
-0.011102101387115133,-0.011240740015577023
-0.02129982853015708,-0.02143846715861897
-0.00414202863860267,-0.00428066726706456
-0.009130767987754862,-0.009269406616216752
-0.0008192093361922578,-0.0009578479646541475
0.008919099668066822,0.008780461039604932
0.008338053160206417,0.008199414531744527
0.0031419601329570196,0.00300332150449513
-0.012661698630575587,-0.012800337259037477
-0.0026332465150424983,-0.002771885143504388
-0.009742469274730834,-0.009881107903192724
-0.016316251856985292,-0.016454890485447182
0.005469350478186228,0.005330711849724338
-0.020399592177135276,-0.020538230805597166
-0.0003383784405520941,-0.00047701706901398386
-0.0012620546562229812,-0.001400693284684871
0.002023544102803439,0.0018849054743415492
-0.007562648286230912,-0.007701286914692802
0.00606500184820463,0.00592636321974274
-0.013660063064899483,-0.013798701693361374
0.010961088689471349,0.010822450061009459
-0.004606758288592213,-0.0047453969170541035
-0.01660377691623352,-0.01674241554469541
-0.009149623216956088,-0.009288261845417978
-0.005973794826104618,-0.006112433454566508
-0.0028758924023673726,-0.0030145310308292623
-0.0030538081197892222,-0.003192446748251112
-0.01954688245273698,-0.01968552108119887
-0.0002318824423339798,-0.00037052107079586956
0.0010089007030792806,0.0008702620746173909
-0.019139642994939945,-0.019278281623401835
-0.008301613663063935,-0.008440252291525825
0.0012683140607540869,0.0011296754322921972
-0.0002812446841859122,-0.0004198833126478019
0.0009649851667842916,0.0008263465383224018
-0.009602493954892799,-0.009741132583354689
0.0004417162420863429,0.0003030776136244532
-0.001792307648490252,-0.0019309462769521418
-0.010394415860381055,-0.010533054488842945
0.006052798997805062,0.005914160369343172
-0.015350413457286693,-0.015489052085748583
-0.005458033562472848,-0.005596672190934738
0.010473639657790867,0.010335001029328977
0.009318714222036135,0.009180075593574245
-0.0014271959291124738,-0.0015658345575743635
0.007905466926263002,0.007766828297801112
-0.0037436278410639206,-0.0038822664695258103
0.00923778114738382,0.009099142518921929
-0.0018344141733436688,-0.0019730528018055585
